block_id,drug_row,drug_col,conc_r,conc_C,response,conc_r_unit,conc_c_unit,cell
23,Entinostat,Trametinib,0,0.3,96.1030839614258,nM,nM,CAL-85-1
23,Entinostat,Trametinib,0,1,105.720304117434,nM,nM,CAL-85-1
23,Entinostat,Trametinib,0,3,89.9812395089359,nM,nM,CAL-85-1
23,Entinostat,Trametinib,0,10,89.4085508343482,nM,nM,CAL-85-1
23,Entinostat,Trametinib,0,30,52.1245433301517,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,0,123.394661488332,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,0.03,100.862324326103,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,0.1,117.371556462496,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,0.3,97.4459401639075,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,1,100.329131422177,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,3,99.0455188756871,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,10,90.6724154955074,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1,30,50.1300069117599,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,0,109.057696738308,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,0.03,130.128690386071,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,0.1,104.476187341606,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,0.3,91.5413224500543,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,1,85.5379653095481,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,3,92.7261955698911,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,10,74.024948161801,nM,nM,CAL-85-1
23,Entinostat,Trametinib,3,30,58.3451272092947,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,0,119.227857683573,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,0.03,113.698449791002,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,0.1,100.546358160814,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,0.3,98.690056939736,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,1,104.416943685614,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,3,89.1320804397196,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,10,82.793009248593,nM,nM,CAL-85-1
23,Entinostat,Trametinib,10,30,47.7602606720864,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,0,104.989632360201,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,0.03,114.172399038936,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,0.1,84.5505710430175,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,0.3,100.74383701412,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,1,89.9417437382747,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,3,88.4606523384788,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,10,76.829147878748,nM,nM,CAL-85-1
23,Entinostat,Trametinib,30,30,60.3396636276865,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,0,106.944673007932,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,0.03,119.227857683573,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,0.1,97.0509824572952,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,0.3,79.3173814304052,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,1,92.0547674686502,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,3,90.8501464634829,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,10,81.311917848797,nM,nM,CAL-85-1
23,Entinostat,Trametinib,100,30,51.8480729355232,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,0,106.608958957312,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,0.03,88.855610045091,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,0.1,100.171148339532,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,0.3,104.160221176316,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,1,83.7804035151236,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,3,98.5518217424218,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,10,75.3678043642827,nM,nM,CAL-85-1
23,Entinostat,Trametinib,300,30,54.0005924365599,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,0,112.434585129842,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,0.03,95.1551854655564,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,0.1,84.1753612217358,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,0.3,95.8068656814666,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,1,80.0283053023072,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,3,99.1442583023401,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,10,79.6135997103644,nM,nM,CAL-85-1
23,Entinostat,Trametinib,1000,30,54.0005924365599,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,0,102.224928413916,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,0.03,115.396767929434,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,0.1,93.0816575058421,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,0.3,120.689201198038,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,1,105.858539314748,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,3,102.916104400487,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,10,84.116117565744,nM,nM,CAL-85-1
24,Iniparib,Trametinib,0,30,75.5060395615969,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,0,99.5194681236218,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,0.03,109.808116380871,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,0.1,113.619458249679,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,0.3,113.027021689761,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,1,112.869038607116,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,3,104.851397162887,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,10,88.2236777145114,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1,30,57.3774808280947,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,0,115.57449889741,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,0.03,117.50979165981,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,0.1,97.1299739986176,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,0.3,129.319027087516,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,1,99.815686403581,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,3,100.131652568871,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,10,89.5467860316624,nM,nM,CAL-85-1
24,Iniparib,Trametinib,3,30,59.194286278511,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,0,128.983313036896,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,0.03,106.036270282724,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,0.1,104.456439456275,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,0.3,98.591317513083,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,1,116.700128361255,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,3,99.4404765822993,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,10,100.11190468354,nM,nM,CAL-85-1
24,Iniparib,Trametinib,10,30,66.125794029556,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,0,100.566106046144,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,0.03,105.443833722806,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,0.1,110.045091004838,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,0.3,96.3795543560544,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,1,96.3598064707238,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,3,80.4825066649113,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,10,72.188394826054,nM,nM,CAL-85-1
24,Iniparib,Trametinib,30,30,69.1472204851397,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,0,113.579962479018,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,0.03,110.854754303393,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,0.1,116.680380475924,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,0.3,106.194253365369,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,1,109.531645986242,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,3,79.4753645130501,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,10,93.8123292630747,nM,nM,CAL-85-1
24,Iniparib,Trametinib,100,30,63.8745351018662,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,0,112.316097817859,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,0.03,93.8715729190666,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,0.1,106.23374913603,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,0.3,92.1140111246421,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,1,98.8480400223809,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,3,83.9581344830991,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,10,91.2056083994339,nM,nM,CAL-85-1
24,Iniparib,Trametinib,300,30,63.933778757858,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,0,92.1732547806339,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,0.03,91.4623309087319,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,0.1,111.091728927361,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,0.3,90.790902807491,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,1,93.7333377217523,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,3,81.6278840140868,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,10,74.4199058684133,nM,nM,CAL-85-1
24,Iniparib,Trametinib,1000,30,63.933778757858,nM,nM,CAL-85-1
25,Danusertib,Dactolisib,0,0,93.6812552072758,nM,nM,CAL148
25,Danusertib,Dactolisib,0,0.1,101.965287161571,nM,nM,CAL148
25,Danusertib,Dactolisib,0,0.3,96.3571823649259,nM,nM,CAL148
25,Danusertib,Dactolisib,0,1,93.3031807266031,nM,nM,CAL148
25,Danusertib,Dactolisib,0,3,82.2255984428932,nM,nM,CAL148
25,Danusertib,Dactolisib,0,10,39.1503126115845,nM,nM,CAL148
25,Danusertib,Dactolisib,0,30,18.4822410014773,nM,nM,CAL148
25,Danusertib,Dactolisib,0,100,15.2896120535746,nM,nM,CAL148
25,Danusertib,Dactolisib,1,0,104.05729928796,nM,nM,CAL148
25,Danusertib,Dactolisib,1,0.1,105.834249347121,nM,nM,CAL148
25,Danusertib,Dactolisib,1,0.3,102.914674190816,nM,nM,CAL148
25,Danusertib,Dactolisib,1,1,106.63660741166,nM,nM,CAL148
25,Danusertib,Dactolisib,1,3,84.4772420166773,nM,nM,CAL148
25,Danusertib,Dactolisib,1,10,42.1329001813357,nM,nM,CAL148
25,Danusertib,Dactolisib,1,30,21.5782509154303,nM,nM,CAL148
25,Danusertib,Dactolisib,1,100,12.1683971742433,nM,nM,CAL148
25,Danusertib,Dactolisib,3,0,101.902274748125,nM,nM,CAL148
25,Danusertib,Dactolisib,3,0.1,108.106897058721,nM,nM,CAL148
25,Danusertib,Dactolisib,3,0.3,109.904851255697,nM,nM,CAL148
25,Danusertib,Dactolisib,3,1,103.624614048968,nM,nM,CAL148
25,Danusertib,Dactolisib,3,3,85.9937407669311,nM,nM,CAL148
25,Danusertib,Dactolisib,3,10,41.7674281833521,nM,nM,CAL148
25,Danusertib,Dactolisib,3,30,20.9229218155977,nM,nM,CAL148
25,Danusertib,Dactolisib,3,100,10.9417555258386,nM,nM,CAL148
25,Danusertib,Dactolisib,10,0,119.297901686632,nM,nM,CAL148
25,Danusertib,Dactolisib,10,0.1,107.060890995526,nM,nM,CAL148
25,Danusertib,Dactolisib,10,0.3,112.479958551835,nM,nM,CAL148
25,Danusertib,Dactolisib,10,1,113.681395234861,nM,nM,CAL148
25,Danusertib,Dactolisib,10,3,85.695482009956,nM,nM,CAL148
25,Danusertib,Dactolisib,10,10,43.6409972764635,nM,nM,CAL148
25,Danusertib,Dactolisib,10,30,24.8338922767785,nM,nM,CAL148
25,Danusertib,Dactolisib,10,100,14.3276225416407,nM,nM,CAL148
25,Danusertib,Dactolisib,30,0,95.4582052664375,nM,nM,CAL148
25,Danusertib,Dactolisib,30,0.1,94.0131205847552,nM,nM,CAL148
25,Danusertib,Dactolisib,30,0.3,98.5206085598863,nM,nM,CAL148
25,Danusertib,Dactolisib,30,1,94.9373026486218,nM,nM,CAL148
25,Danusertib,Dactolisib,30,3,75.5042743420454,nM,nM,CAL148
25,Danusertib,Dactolisib,30,10,37.394366690238,nM,nM,CAL148
25,Danusertib,Dactolisib,30,30,16.4574421160969,nM,nM,CAL148
25,Danusertib,Dactolisib,30,100,13.6470884764299,nM,nM,CAL148
25,Danusertib,Dactolisib,100,0,33.5590111251917,nM,nM,CAL148
25,Danusertib,Dactolisib,100,0.1,37.2053294499016,nM,nM,CAL148
25,Danusertib,Dactolisib,100,0.3,38.2639379957852,nM,nM,CAL148
25,Danusertib,Dactolisib,100,1,34.310959258974,nM,nM,CAL148
25,Danusertib,Dactolisib,100,3,22.0655469127418,nM,nM,CAL148
25,Danusertib,Dactolisib,100,10,15.5584650176085,nM,nM,CAL148
25,Danusertib,Dactolisib,100,30,9.597490705669,nM,nM,CAL148
25,Danusertib,Dactolisib,100,100,7.1442074088595,nM,nM,CAL148
25,Danusertib,Dactolisib,300,0,52.1560747467251,nM,nM,CAL148
25,Danusertib,Dactolisib,300,0.1,58.0498358176561,nM,nM,CAL148
25,Danusertib,Dactolisib,300,0.3,54.7983952838709,nM,nM,CAL148
25,Danusertib,Dactolisib,300,1,56.8862065826968,nM,nM,CAL148
25,Danusertib,Dactolisib,300,3,48.1904935272249,nM,nM,CAL148
25,Danusertib,Dactolisib,300,10,23.498029111735,nM,nM,CAL148
25,Danusertib,Dactolisib,300,30,10.7107100098719,nM,nM,CAL148
25,Danusertib,Dactolisib,300,100,7.4214620280195,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,0,49.2407004179823,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,0.1,59.7805767736244,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,0.3,59.4235064307669,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,1,53.8700123924413,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,3,47.8502264946194,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,10,26.1907595796372,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,30,10.6939066996198,nM,nM,CAL148
25,Danusertib,Dactolisib,1000,100,7.4214620280195,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,0,95.7900706439168,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,0.1,101.587212680898,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,0.3,101.97788964426,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,1,89.8332971595404,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,3,73.8701524200267,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,10,39.8518508146105,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,30,20.826302781648,nM,nM,CAL148
26,Dasatinib,Dactolisib,0,100,9.4924700165933,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,0,104.477382044263,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,0.1,108.346344229813,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,0.3,105.947671691323,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,1,101.549405232831,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,3,88.6150571662617,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,10,39.7174243325935,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,30,20.5028390592947,nM,nM,CAL148
26,Dasatinib,Dactolisib,1,100,10.0427784273502,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,0,108.144704506788,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,0.1,109.316735396873,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,0.3,109.959462014017,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,1,99.4489914513159,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,3,80.364631832471,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,10,41.0826932905782,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,30,23.8130911789623,nM,nM,CAL148
26,Dasatinib,Dactolisib,3,100,10.7863249060065,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,0,108.522778987461,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,0.1,113.441948063769,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,0.3,107.943064783762,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,1,105.439371556197,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,3,87.380013862731,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,10,41.9312604583103,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,30,23.493828284172,nM,nM,CAL148
26,Dasatinib,Dactolisib,10,100,12.7229064125633,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,0,103.435576808631,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,0.1,121.419319605962,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,0.3,106.859251272501,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,1,97.5586190479524,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,3,92.1311498365178,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,10,44.0862849981446,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,30,21.8975138102206,nM,nM,CAL148
26,Dasatinib,Dactolisib,30,100,13.4118421329002,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,0,102.494591434513,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,0.1,109.232718845613,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,0.3,101.003297649637,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,1,101.036904270141,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,3,86.3592127649147,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,10,44.8298314768009,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,30,19.843309131899,nM,nM,CAL148
26,Dasatinib,Dactolisib,100,100,14.2898150935734,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,0,105.355355004936,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,0.1,106.182918034853,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,0.3,107.665810164602,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,1,107.577592785779,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,3,93.5342262425698,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,10,46.5773757430214,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,30,24.3549979345931,nM,nM,CAL148
26,Dasatinib,Dactolisib,300,100,14.642684608868,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,0,98.755854903416,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,0.1,103.074305638211,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,0.3,105.741831140735,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,1,103.133117224093,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,3,92.6520524543335,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,10,47.2032990499128,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,30,24.2667805557695,nM,nM,CAL148
26,Dasatinib,Dactolisib,1000,100,14.642684608868,nM,nM,CAL148
27,SNS-032,Dactolisib,0,0,95.5716276106393,nM,nM,CAL148
27,SNS-032,Dactolisib,0,0.1,96.8528800173634,nM,nM,CAL148
27,SNS-032,Dactolisib,0,0.3,93.6476485867716,nM,nM,CAL148
27,SNS-032,Dactolisib,0,1,93.009122797191,nM,nM,CAL148
27,SNS-032,Dactolisib,0,3,77.8567377773421,nM,nM,CAL148
27,SNS-032,Dactolisib,0,10,36.2517415930938,nM,nM,CAL148
27,SNS-032,Dactolisib,0,30,16.1213759110545,nM,nM,CAL148
27,SNS-032,Dactolisib,0,100,4.66151831910889,nM,nM,CAL148
27,SNS-032,Dactolisib,1,0,100.402579308124,nM,nM,CAL148
27,SNS-032,Dactolisib,1,0.1,106.392959413004,nM,nM,CAL148
27,SNS-032,Dactolisib,1,0.3,95.8278780919841,nM,nM,CAL148
27,SNS-032,Dactolisib,1,1,94.6096380987054,nM,nM,CAL148
27,SNS-032,Dactolisib,1,3,84.2629998109628,nM,nM,CAL148
27,SNS-032,Dactolisib,1,10,41.47337025394,nM,nM,CAL148
27,SNS-032,Dactolisib,1,30,19.3518123070245,nM,nM,CAL148
27,SNS-032,Dactolisib,1,100,9.1396005012988,nM,nM,CAL148
27,SNS-032,Dactolisib,3,0,106.107303138718,nM,nM,CAL148
27,SNS-032,Dactolisib,3,0.1,101.822459024428,nM,nM,CAL148
27,SNS-032,Dactolisib,3,0.3,103.435576808631,nM,nM,CAL148
27,SNS-032,Dactolisib,3,1,98.1089274587094,nM,nM,CAL148
27,SNS-032,Dactolisib,3,3,86.0819581457547,nM,nM,CAL148
27,SNS-032,Dactolisib,3,10,40.200519502342,nM,nM,CAL148
27,SNS-032,Dactolisib,3,30,20.2339860952608,nM,nM,CAL148
27,SNS-032,Dactolisib,3,100,9.05978477760119,nM,nM,CAL148
27,SNS-032,Dactolisib,10,0,101.356167164931,nM,nM,CAL148
27,SNS-032,Dactolisib,10,0.1,98.9826995918196,nM,nM,CAL148
27,SNS-032,Dactolisib,10,0.3,89.7954897114732,nM,nM,CAL148
27,SNS-032,Dactolisib,10,1,90.0391377101289,nM,nM,CAL148
27,SNS-032,Dactolisib,10,3,80.6292839689419,nM,nM,CAL148
27,SNS-032,Dactolisib,10,10,41.4187594956206,nM,nM,CAL148
27,SNS-032,Dactolisib,10,30,19.2930007211421,nM,nM,CAL148
27,SNS-032,Dactolisib,10,100,12.9287469631518,nM,nM,CAL148
27,SNS-032,Dactolisib,30,0,80.9149402432279,nM,nM,CAL148
27,SNS-032,Dactolisib,30,0.1,81.5492652052454,nM,nM,CAL148
27,SNS-032,Dactolisib,30,0.3,76.7813259212065,nM,nM,CAL148
27,SNS-032,Dactolisib,30,1,75.9075537880963,nM,nM,CAL148
27,SNS-032,Dactolisib,30,3,64.3174705416967,nM,nM,CAL148
27,SNS-032,Dactolisib,30,10,28.6818503245139,nM,nM,CAL148
27,SNS-032,Dactolisib,30,30,11.4416540058392,nM,nM,CAL148
27,SNS-032,Dactolisib,30,100,3.7499387379314,nM,nM,CAL148
27,SNS-032,Dactolisib,100,0,48.908835040503,nM,nM,CAL148
27,SNS-032,Dactolisib,100,0.1,41.3809520475534,nM,nM,CAL148
27,SNS-032,Dactolisib,100,0.3,40.070293847888,nM,nM,CAL148
27,SNS-032,Dactolisib,100,1,36.839857451918,nM,nM,CAL148
27,SNS-032,Dactolisib,100,3,24.6028467608119,nM,nM,CAL148
27,SNS-032,Dactolisib,100,10,15.348423639457,nM,nM,CAL148
27,SNS-032,Dactolisib,100,30,8.051586162474,nM,nM,CAL148
27,SNS-032,Dactolisib,100,100,7.4592694760868,nM,nM,CAL148
27,SNS-032,Dactolisib,300,0,19.851710787025,nM,nM,CAL148
27,SNS-032,Dactolisib,300,0.1,19.5954603056802,nM,nM,CAL148
27,SNS-032,Dactolisib,300,0.3,20.5952572656813,nM,nM,CAL148
27,SNS-032,Dactolisib,300,1,21.7084765698843,nM,nM,CAL148
27,SNS-032,Dactolisib,300,3,21.3388037443376,nM,nM,CAL148
27,SNS-032,Dactolisib,300,10,18.7804997584524,nM,nM,CAL148
27,SNS-032,Dactolisib,300,30,21.7546856730776,nM,nM,CAL148
27,SNS-032,Dactolisib,300,100,12.2860203460082,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,0,44.6281917537755,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,0.1,42.0572852852012,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,0.3,43.6872063796568,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,1,45.8422309194911,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,3,39.364554817299,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,10,29.9000903177926,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,30,25.8042834438384,nM,nM,CAL148
27,SNS-032,Dactolisib,1000,100,12.2860203460082,nM,nM,CAL148
28,Indibulin,Dactolisib,0,0,96.1429401592114,nM,nM,CAL148
28,Indibulin,Dactolisib,0,0.1,107.959868094015,nM,nM,CAL148
28,Indibulin,Dactolisib,0,0.3,101.015900132326,nM,nM,CAL148
28,Indibulin,Dactolisib,0,1,102.910473363253,nM,nM,CAL148
28,Indibulin,Dactolisib,0,3,86.266794558528,nM,nM,CAL148
28,Indibulin,Dactolisib,0,10,41.7632273557891,nM,nM,CAL148
28,Indibulin,Dactolisib,0,30,25.035531999804,nM,nM,CAL148
28,Indibulin,Dactolisib,0,100,15.1635872266837,nM,nM,CAL148
28,Indibulin,Dactolisib,1,0,109.530977602588,nM,nM,CAL148
28,Indibulin,Dactolisib,1,0.1,106.846648789812,nM,nM,CAL148
28,Indibulin,Dactolisib,1,0.3,101.192334889973,nM,nM,CAL148
28,Indibulin,Dactolisib,1,1,106.22072548292,nM,nM,CAL148
28,Indibulin,Dactolisib,1,3,92.4126052832408,nM,nM,CAL148
28,Indibulin,Dactolisib,1,10,39.9946789517535,nM,nM,CAL148
28,Indibulin,Dactolisib,1,30,22.6830685645072,nM,nM,CAL148
28,Indibulin,Dactolisib,1,100,16.8481190794587,nM,nM,CAL148
28,Indibulin,Dactolisib,3,0,103.712831427791,nM,nM,CAL148
28,Indibulin,Dactolisib,3,0.1,102.267746746109,nM,nM,CAL148
28,Indibulin,Dactolisib,3,0.3,99.7514510358541,nM,nM,CAL148
28,Indibulin,Dactolisib,3,1,97.3485776698009,nM,nM,CAL148
28,Indibulin,Dactolisib,3,3,79.3480315622178,nM,nM,CAL148
28,Indibulin,Dactolisib,3,10,44.6744008569688,nM,nM,CAL148
28,Indibulin,Dactolisib,3,30,20.7086796098831,nM,nM,CAL148
28,Indibulin,Dactolisib,3,100,14.4116390929013,nM,nM,CAL148
28,Indibulin,Dactolisib,10,0,100.293357791485,nM,nM,CAL148
28,Indibulin,Dactolisib,10,0.1,103.498589222077,nM,nM,CAL148
28,Indibulin,Dactolisib,10,0.3,102.137521091655,nM,nM,CAL148
28,Indibulin,Dactolisib,10,1,97.7098488402215,nM,nM,CAL148
28,Indibulin,Dactolisib,10,3,81.9735487891115,nM,nM,CAL148
28,Indibulin,Dactolisib,10,10,46.111083883525,nM,nM,CAL148
28,Indibulin,Dactolisib,10,30,23.3888075950962,nM,nM,CAL148
28,Indibulin,Dactolisib,10,100,11.7693185557555,nM,nM,CAL148
28,Indibulin,Dactolisib,30,0,98.1299315965245,nM,nM,CAL148
28,Indibulin,Dactolisib,30,0.1,102.465185641571,nM,nM,CAL148
28,Indibulin,Dactolisib,30,0.3,98.2223498029112,nM,nM,CAL148
28,Indibulin,Dactolisib,30,1,94.3827934103018,nM,nM,CAL148
28,Indibulin,Dactolisib,30,3,80.7006980375134,nM,nM,CAL148
28,Indibulin,Dactolisib,30,10,40.7046188099056,nM,nM,CAL148
28,Indibulin,Dactolisib,30,30,21.7798906384558,nM,nM,CAL148
